num__LotFrontage,num__LotArea,num__OpenPorchSF,num__MasVnrArea,num__BsmtFinSF1,num__GrLivArea,num__1stFlrSF,num__YearBuilt,num__YearRemodAdd,num__BedroomAbvGr,num__2ndFlrSF,num__BsmtUnfSF,num__GarageArea,num__GarageYrBlt,num__OverallCond,num__OverallQual,num__Age,num__LivingLotRatio,num__FinishedBsmtRatio,num__OverallScore,cat__HasPorch
0.002779862853061153,-0.002747412307209783,-0.00450443502616805,-0.0011857858897816461,0.015236459047487813,-0.08586247148922344,0.01932007174647824,0.00912551835589373,0.01203263558749793,6.306844739406082e-05,-0.006117162345047595,0.0015945596788428796,-0.048848068339458255,0.0018445154723954087,0.006469463016605876,-0.1314739957210791,0.007023869421414361,0.0018392846066939274,0.0043791227919312775,0.03183859654829304,-0.0004909997497652316
0.005297391254427322,0.011036025625285113,-0.002184055120214187,0.008354457355691972,0.026514500088588508,0.15534179144151952,0.027961986803524734,0.005729904220718965,0.0012321038788455352,0.0008387645110663159,-0.009397652020121959,-0.00044679961401971734,0.03349414390396736,0.0023536582502457887,-0.0005676589334341577,0.39736759977803476,0.005813449560807818,-0.0017536416877545241,0.004495893484991911,0.009276548180937177,-3.4281804854146986e-05
-0.008055068276533656,-0.0008666524176969807,-0.0047952725846616764,-0.001720595618344098,-0.02471393785072434,-0.10621163357879448,-0.006970043743448927,-0.029627312526792363,-0.024062341639903763,-0.0007803487565488194,-0.004648584576074045,0.0025836892902544174,-0.013119861634849518,-0.023935509700104517,0.003358104996769561,-0.19381101806524098,-0.02802479297777231,0.004098385957255918,-0.00930046342773163,0.02432975225840383,-0.0013196299318646149
-0.007838186663618027,-0.04003851857207598,-0.003273144886057051,-0.0018426984242000159,-0.0081974630977061,0.10682612548468585,-0.011538567369295358,-0.016587695602478914,-0.021281478104024122,-0.0011112975867435524,-0.008916913160902882,-0.0006569255849605072,0.00979583445038112,-0.007008493654906408,0.00654473013667793,-0.10071805500383632,-0.008591245942465024,-0.007512798985040912,0.0008275063436897239,0.031822904801949756,0.0021918162197279195
0.00439612541802943,0.012305665035453297,-0.00537880873693257,-0.006837199809061284,0.027180564189201697,-0.025294866845784345,0.01456541007975603,0.011686038611230671,0.01335246690768702,-0.0017471012590944005,-0.00804296680690849,0.0005990556277897278,0.04521909083747222,0.011717338159518795,-0.0010523194755457101,0.4708464207661728,0.010226991305822287,-0.0005184185238538043,0.004324181249449375,0.0256075379404247,0.001254815911098564
-0.012702411700956108,-0.040353265392133825,0.0036964159961659455,-0.0010078407219317623,-0.02000113004170488,-0.15917555792287527,-0.07932187483937021,0.010943225002969995,-0.010736061048096858,0.0018360544495511874,-0.004897239295601874,-0.008860936730932932,-0.07491365424528883,-0.028942977191503457,0.0036044318562842587,-0.2519686239539836,0.007649885733297593,-0.00806577825342036,0.0016901714620029286,-0.00747041643645702,-0.0013993160583414296
0.0016867454211140097,0.03835184991610034,0.00581159002662057,0.0024046591007555293,-0.01893668281157489,0.09907992983533477,-0.0051775653199543905,-0.016630558791573883,0.015815918934900895,-0.0011584302829490247,0.0005269810236512295,0.002227260421634228,-0.013145730966252454,-0.00470106367960791,0.002742389165239221,0.13718733281630463,-0.010294983287273528,0.002346018686630054,-0.00041067715586828803,0.018276849720902058,0.0004282196128641727
-0.01924200220189931,-0.03808284545466544,-0.005737992610632274,-0.003051483777300165,-0.01030321285564876,0.04573289115875315,-0.024066296977188074,0.010338201890239667,-0.010174852582626594,-0.00027909374284176743,-0.005275269831941206,-0.0010335447371009228,0.01342611655623193,0.0036936170115073478,-0.0020027710317245635,-0.09818483161423211,0.0066753435090636205,-0.014293981183125394,0.0006381027126602351,0.011127270600178821,-0.0003860916542100858
-0.012150701918163583,-0.04226234269165108,-0.0017064731245490486,-0.0009423539497990297,-0.02042411715083315,-0.15847396959735588,-0.08139677906483327,0.010572303295050081,-0.011932759309919527,0.0017489214480472571,-0.004787340853404027,-0.010663554046317775,-0.07268016205814667,-0.030216294614842796,0.0031439519889770924,-0.25138803400734133,0.005959266595128724,-0.006642950303938845,0.0018232932624760534,-0.0065278384280684065,-1.202512355302194e-05
-0.0071767438755947965,0.02989485092650286,-0.005027067617144953,-0.0013853047626899014,-0.046860799698457876,0.013520011327433565,-0.021991758700858437,0.002092231635023081,-0.018399612680934326,0.000649141951894621,-0.007898878737372803,-0.0028603076927197473,-0.03731533376791659,-0.0019661832974238774,0.0069870908638094515,-0.16550385863973852,0.0004085485494986205,0.0017462466046253265,-0.012155504132851205,0.016379353035504533,-0.00020172544987839732
-0.0021656596035913244,-0.025489146018956875,0.007085482224104011,-0.0021470439274707464,-0.025450217581455523,-0.01539630955580696,-0.02516789816332054,-0.01818811640341127,-0.045385502464428365,0.002731690329194844,-0.006779999221072334,0.00048467046589792384,-0.050843448866956104,-0.007373105114650643,0.0032751381509002046,0.12120698568417863,-0.015236018765948057,-0.0010096055989100522,-0.006871694667180951,0.017202082243387498,0.0020686428089246
-0.0024321216858618636,0.007755780698953128,-0.0041115006652426,-0.0014603367173129254,0.006403433826036511,-0.12891663245192708,-0.03527167948159717,0.007258003013252327,-0.01455865458402089,-0.0010150179737528795,-0.0055421835667516,0.00538779783560818,-0.04044763505057297,0.00348505899411693,0.001971687313995338,-0.175216811511575,0.005960171302650085,0.004483032622306514,0.006732356890110276,0.02345202607564799,-9.473438507428785e-05
0.005883344969990908,0.028620205325944302,0.0007732116270934814,-0.001923196604494968,-0.02757817723972122,-0.1353440991543467,-0.009521935592794894,-0.017404692513328684,-0.02375464881714613,0.013411835610127779,-0.004401573999910608,0.0031383189528686934,0.03560518072641359,0.02035582194595179,-0.007443831009390209,-0.27550946781270663,-0.019847787018353068,-0.0016744841500389537,-0.009073418047182258,-0.13902688321158424,0.0003929866617541142
0.005028169699686153,0.0009088563868524605,-0.023214622786974944,-0.0006352915083597875,-0.022189693244985542,0.003244877657273056,0.029786013415126506,0.013223787948327055,0.017948490187881368,0.00035860547873275354,-0.005506235662520634,0.00012528151485183164,0.0037238993570316123,0.0056910910091521666,-0.000871068517835095,0.13520311643847277,0.012223180507874371,0.0007405796542321545,-0.005414115834747316,0.006916737935808242,-0.0031829834695966566
0.0034385006973828916,-0.006642297167066207,0.0034145840951477313,-0.001137981360832533,-0.02893216840620262,0.10662352973288709,-0.01892377018768194,0.01947494142978115,0.01472197348269698,0.001224360648064178,-0.001874325575435678,0.000428459677556122,0.018085549100587156,0.01551329115618221,-0.0012728961509560184,-0.08718949800502039,0.013436012389737082,-9.636560762226686e-05,-0.009977148178398327,0.018608306501490625,0.00023184022898326245
-0.0014716263020159526,0.0010673385532097366,-0.0006156373339593668,-0.0014855838501256168,0.023928034508178212,-0.09132106857857952,-0.0013533495183123592,-0.0016133902482632306,0.013011579730787967,-5.11246366952864e-05,-0.005074920914435389,0.0024098437748290066,-0.04859329022614862,-0.001913755659939322,0.0031639153771704084,-0.17463308333195038,-0.0013468272926438283,0.003229876383944749,0.00257781151103274,0.024798686460526416,-0.00039407910735688313
-0.003454943622714536,-0.0019378737667028367,0.004846193551849276,-0.00215884513412577,-0.026273468501525225,0.03184969906883622,-0.02547939333813812,0.01308429410494395,0.014571704454406843,0.0006881261395017422,0.01442250670577603,-0.0002853032089626492,-0.011337828047761962,0.006551254760028062,-0.0008242094751782109,0.12753128998355093,0.010648391794201514,-0.0020907852398986326,-0.006718652978689996,0.007555883382054451,0.00033196432484857346
0.003973888575033849,-0.019128562132469537,-0.002964894988549477,-0.000493094111816503,0.013694604179458654,-0.06377808924636914,0.01989031692077332,0.007690564847185084,0.013657089965412948,0.0002456619139496217,-0.0055650478913643504,0.0016851175773178544,-0.04420271870317885,0.0031314977351350947,0.0024093883797651427,-0.15744538381295134,0.003582809685909803,-1.6617606389668215e-05,0.0035155787056441357,0.022654805523543885,7.632372763818172e-05
-0.00950514233487283,-0.0024005985018196855,-0.00019299249515211512,-0.0016500346069822259,-0.02444580488892804,-0.11913617287437311,-0.008356310002248015,-0.04625174377226318,-0.021125706387639095,0.0005853279881497837,-0.0035979974146543073,0.003439124206012822,-0.02027987869077655,-0.025325699620327845,-0.007653539125033544,-0.16750967266144964,-0.031787966382303974,0.0015986633265826582,-0.008287125167065505,0.01979844989012506,0.001798014716933966
0.0022440155096904555,0.0013360732160837717,0.0070868426416200656,-7.564587922520398e-05,0.0355150813853522,-0.027228568515674914,0.028515865190603538,0.012920028094863447,0.016173286309508993,-0.00011932307944758333,-0.004998242911764283,0.0030155571081153707,0.009879605101867792,0.004112355646662164,-0.0009275519948777504,0.10823190161981772,0.0102555875550655,0.0002710343959653455,0.00660262147234585,0.004769400372236957,0.0006192086853356634
0.004677990540079201,0.02522703542037638,-0.0070161889543571936,-0.001148032218410438,-0.034705519964900025,0.10849551126500766,0.03242722342998822,0.008425352751899776,0.017392512680516264,0.0013346309589649832,-0.0047924695851030924,0.003951081141860888,0.018653529666312993,0.005609860880959264,-0.006823713724800433,-0.20198378791080884,0.0031404393946211275,0.0030813819455645848,0.0016426065934447346,-0.06221692041370835,-0.0006465871889788144
0.0003622006665008201,-0.0018673035640941547,0.0013160766820439246,-0.0094969525379222,-0.03915887433599942,-0.007082493719845924,-0.0554947862532266,0.015208900500355999,0.01105588288761565,0.0008895978196659006,-0.00772882891201101,-0.000810211121529674,0.04930358041319977,0.012860729705381048,-0.0006620102526354347,0.35571311658049865,0.012138595825036892,0.003981339801138265,-0.006694186381347446,0.008331475894313448,0.0001472603244978004
0.00048205955482335,-0.0016985692927842413,-0.000636896209669803,-0.0011445183156467756,-0.01884574580248921,0.07570166926577197,-0.03227919934191799,0.023472700511627836,0.017446134904189645,0.0013195497640488482,-0.0052009683987821066,-0.00019567368095120303,0.03228755004467042,0.017707133003414754,-0.0010617073512662772,-0.09579814409308739,0.017223903820020155,1.406094241598152e-05,0.000694156806033684,0.016755711542825853,0.00017957105950067845
0.005297832679181292,-0.02462716312737889,-0.00435729828899497,-0.0016929089787815186,-0.01700781349885009,-0.10132333016299717,-0.02500669829381449,0.002419749356081318,0.01792234053112121,1.500995203854714e-05,-0.004451372367969707,0.0007554354156812882,-0.016978919914924496,-0.0068513595710861155,0.0034758275172063857,-0.17427352165184049,0.0035940792488505205,-0.0015728737520343443,0.0033550737684907585,0.023539062286571304,-0.0003990298042752838
6.59845606179706e-05,-0.004610636110841917,0.004332421976914296,-0.005478062700524917,-3.897631210216808e-05,-0.036246236777317656,0.015248336625895965,0.010359329458251786,0.01306958056427791,-0.001111809902399291,-0.005506943393705118,-0.0020805754776204587,0.028085896345231336,0.0009743915965979531,-0.0008171678191385036,0.10330201416452993,0.009062046931913804,-0.0026239589443039675,0.001899224827403515,0.006313228097960596,0.00044580054799843504
-0.0059273998792684,-0.006094257490145922,0.003659483806343785,-0.0013433674416946965,-0.006294371065368981,-0.05021987238520467,0.04159643734180994,0.033124207432377394,0.00889163233629074,-0.00017766460469026613,-0.0035686909315123245,-0.002329731131600429,0.026022617867650883,0.01579852363530174,-0.0006826684501647483,-0.1088835826678535,0.029042805879483154,-0.0011535282812250023,0.004040668110521265,0.02042363011870595,7.498573232414105e-05
0.0034851342936236735,-0.0021486655219229885,0.004839957384061502,-0.0025818942600406582,-0.0161334439621293,-0.06976478389813778,0.01992465235997912,0.017866926744621488,0.020215431000548453,-0.000763678659399353,-0.00385912975732774,-0.0016640151040532604,-0.026786284085391455,0.008780412763738634,-0.0007349219450970952,0.12026035401010872,0.014718462628153177,-0.0003263573298975569,-0.0015792453781126301,0.008590624301898607,0.0007595165493891479
0.0012529225126010645,0.03747286833018836,-0.003964709243896349,-0.0012587453519666521,-0.025363414472962243,-0.13701141698302857,-0.026380437973415702,-0.0026471772877600464,-0.026379593001531323,0.0044008307620546,-0.0039871048588387935,0.004107166291291338,-0.00045506150464971935,-0.0023486454257853574,-0.002028814054813326,-0.22806213710256984,0.0003534958325372898,0.003821700342854948,-0.0011715667568047762,-0.061118393253781975,-0.0005658674372771028
